,title,author,song_information,chords
0,Dear John chords,Dear John – Taylor Swift,"[Chords]
         e|-----0--------0--------2--------4--------0---------|
 B|-----0--------0--------4--------5--------2---------|
 G|-----1--------2--------4--------6--------2---------|
 D|-----2--------2--------4--------6--------2---------|
 A|-----2--------0--------2--------4--------0---------|
 E|-----0---------------------------------------------|
  
 [Intro]
  
 [Verse]
 Long were the nights when my days once revolved around you
 Counting my footsteps, prayin' the floor won't fall through, again
 My mother accused me of losing my mind
        But I swore I was fine
 You paint me a blue sky and go back and turn it to rain
        And I lived in your chess game but you changed the rules every day
 Wonderin' which version of you I might get on the phone, tonight.
         Well I stopped pickin' up and this song is to let you know why
  
 [Chorus]
       Dear John, I see it all now that you're gone.
                            Don't you think I was too young to be messed with?
      The girl in the dress cried the whole way home.
            I shoulda known.
  
 [Verse]
       Well maybe it's me and my blind optimism to blame.
             Maybe it's you and your sick need to give love then take it away.
      And you'll add my name to your long list of traitors
      Who don't understand.
                And I'll look back in regret how I ignored when they said
          ""Run as fast as you can.""
  
 [Chorus]
       Dear John, I see it all now that you're gone.
                            Don't you think I was too young to be messed with?
      The girl in the dress cried the whole way home.
  
       Dear John, I see it all now it was wrong.
                                 Don't you think nineteen's too young to be played by your dark twisted games 
         When I loved you so?
            I shoulda known.
  
 [Bridge]
             You are an expert at sorry
      And keeping lines blurry
      And never impressed by me acing your tests
          All the girls that you run dry
       Have tired lifeless eyes
             'Cause you burned them out
      But I took your matches
    Before fire could catch me
     So don't look now
      I'm shining like fireworks
 Over your sad empty town
  
 [Chorus]
       Dear John, I see it all now that you're gone.
                            Don't you think I was too young to be messed with?
      The girl in the dress cried the whole way home.       
     I see it all now that you're gone.
                            Don't you think I was too young to be messed with?
      The girl in the dress wrote you a song.
  
 [Outro]
              You shoulda known.
              You shoulda known.
 <span class=""_3PpPJ OrSDI"" data-name=""E"" style=""color: rgb(0, 0, 0);"">E</span>      Don't you think I was too young?
                     You shoulda known. 
","['E', 'Asus2', 'B', 'C#m', 'A', 'E', 'Asus2', 'E', 'Asus2', 'E', 'Asus2', 'E', 'Asus2', 'B', 'C#m', 'B', 'Asus2', 'E', 'Asus2', 'E', 'Asus2', 'B', 'C#m', 'B', 'Asus2', 'B', 'C#m', 'B', 'Asus2', 'E', 'A', 'C#m', 'B', 'A', 'E', 'Asus2', 'E', 'Asus2', 'E', 'Asus2', 'B', 'C#m', 'B', 'Asus2', 'B', 'C#m', 'B', 'Asus2', 'E', 'A', 'C#m', 'B', 'A', 'E', 'A', 'C#m', 'B', 'A', 'E', 'Asus2', 'C#m', 'B', 'A', 'C#m', 'B', 'A', 'B', 'C#m', 'B', 'Asus2', 'B', 'A', 'E', 'Asus2', 'C#m', 'B', 'A', 'E', 'A', 'C#m', 'B', 'A', 'E', 'A', 'C#m', 'B', 'Asus2', 'E', 'Asus2', 'E', 'Asus2', 'E']"
0,You Wont Relent chords,You Wont Relent – Jesus Culture,"You Won’t Relent
 Jesus Culture
 Key of E
  
  
 [Intro]
  
  
  
 [Verse 1]
  
 You won't relent until you have it all
 My heart is yours
 You won't relent until you have it all
 My heart is yours
  
  
 [Verse 2]
  
   I'll set you as a seal, upon my heart
       as a seal upon my arm
                  for there is a love, that is as strong as death
 jealousy demanding as the grave
            and many waters, cannot quench this love
  
  
 [Chorus]
  
 Come be the fire inside of me, 
              come be the flame upon my heart,
              Come be the fire inside of me, 
        until You and I are one.
  
  
 [Play Fill] 2X
  
  
 [Bridge] (Dove’s Eyes Chorus)
  
 I don't wanna talk about you, like you're not in the room,
                     I wanna look right at you,
                         I wanna sing right to you.
  
 I don't wanna talk about you, like you're not in the room,
                     I wanna look right at you,
                         I wanna sing right to you.
","['C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'A', 'E', 'F#m', 'C#m', 'C#m', 'A', 'E', 'B', 'C#m', 'C#m', 'A', 'E', 'B', 'C#m']"
0,Story Of My Life chords,Story Of My Life – One Direction,"Tabbed By: Cristian Corbett
 CristianCorbett@gmail.com
 @HxCorbett
  
 You can probably figure out how they vary the chords by yourself, and the way that
 I do G is like this - 320010
  
 Capo 3
  
  
 [Intro]
  
  
  
 [Verse]
  
    Written in these walls are the stories that I can't explain
    I leave my heart open but it stays right here empty for days
      She told me in the morning she don't feel the same about us in her bones
     It seems to me that when I die these words will be written on my stone
  
  
 [Pre-Chorus]
  
              And I'll be gone gone tonight
                        The ground beneath my feet is open wide
                      The way that I been holdin' on too tight
                  With nothing in between
  
  
 [Chorus]
  
      The story of my life I take her home
    I drive all night to keep her warm and time
    Is frozen (the story of, the story of)
      The story of my life I give her hope
    I spend her love until she's broke inside
   The story of my life (the story of, the story of)
  
  
 [Verse]
  
    Written on these walls are the colors that I can't change
    Leave my heart open but it stays right here in its cage
      I know that in the morning now I see us in the light upon a hill
     Although I am broken, my heart is untamed, still
  
  
 [Pre-Chorus]
  
              And I'll be gone gone tonight
                        The ground beneath my feet is open wide
                      The way that I been holdin' on too tight
                  With nothing in between
  
  
 [Chorus]
  
      The story of my life I take her home
    I drive all night to keep her warm and time
    Is frozen (the story of, the story of)
      The story of my life I give her hope
    I spend her love until she's broke inside
   The story of my life (the story of, the story of)
  
  
 [Bridge]
  
             And I been waiting for this time to come around
           But baby running after you is like chasing the clouds
  
 (Strum These Once)
      The story of my life I take her home
    I drive all night to keep her warm and time
         Is frozen
  
  
 [Chorus] (Strum once per chord)
      The story of my life I take her home
    I drive all night to keep her warm and time
    Is frozen.
  
 (Back to normal strumming)
      The story of my life I give her hope
    I spend her love until she's broke inside
   The story of my life. (The story of, the story of.)
   The story of my li-i-i-i-ife.
   The story of my li-i-i-i-ife.
               The story of my life.
","['Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'G', 'C', 'F', 'Am', 'F', 'C', 'C', 'F', 'Am', 'F', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Am', 'G', 'C', 'F', 'Am', 'F', 'C', 'C', 'F', 'Am', 'F', 'C', 'F', 'G', 'F', 'G', 'C', 'F', 'Am', 'F', 'C', 'F', 'Am', 'F', 'C', 'C', 'F', 'Am', 'F', 'C', 'Am', 'F', 'Am', 'F', 'C']"
0,Lookin Out My Back Door chords,Lookin Out My Back Door – Creedence Clearwater Revival,"Song: Lookin' Out My Back Door
 Band: Creedence Clearwater Revival (Ccr)
  
 I think this is how they play it..
 I watched a video on youtube and he starts with a C chord...
 (http://nl.youtube.com/watch?v=RqZhM75aGMg)
  
 This sounds spot on ...
 Tuning depends on which version you find; some are whole step down, some half step, some standard.
 Tune down a half step to match original recorded version - 
 https://www.youtube.com/watch?v=Aae_RHRptRg
  
  
 [Intro]
  
  
 [Verse 1]
 Just got home from Illinois, lock the front door, oh boy !
 Got to sit down, take a rest on the porch.
 Imagination sets in, pretty soon I'm singing,
 doo, doo, doo, lookin' out my back door.
  
  
 [Verse 2]
 There's a giant doing cartwheels, a statue wearin' high heels,
 look at all the happy creatures dancing on the lawn.
 A dinosaur Victrola, listening to Buck Owens
 doo, doo, doo, lookin' out my back door.
  
  
 [Chorus]
 Tambourines and elephants are playing in the band,
                      won't you take a ride on the flyin' spoon ?
 Wond'rous apparition, provided by magician,
 doo, doo, doo, lookin' out my back door.
  
  
 [Instrumental]
  
  
 [Chorus]
 Tambourines and elephants are playing in the band,
                      won't you take a ride on the flyin' spoon ?
 <span class=""_3PpPJ OrSDI"" data-name=""C"" style=""color: rgb(0, 0, 0);"">C</span> Bother me tomorrow, today I'll buy no sorrows,
 doo, doo, doo, lookin' out my back door.
  
  
 (key change)
  
 [Solo]
  
  
 [Verse 3]
 Forward troubles Illinois, lock the front door, oh boy !
 Look at all the happy creatures dancing on the lawn.
 Bother me tomorrow, today I'll buy no sorrows
 doo, doo, doo, lookin' out my back door.
  
  
 [Outro]
","['C', 'Am', 'F', 'C', 'G', 'C', 'C', 'Am', 'F', 'C', 'G', 'C', 'Am', 'F', 'C', 'G', 'C', 'C', 'Am', 'F', 'C', 'G', 'C', 'Am', 'F', 'C', 'G', 'C', 'G', 'F', 'C', 'Am', 'G', 'C', 'Am', 'F', 'C', 'G', 'C', 'C', 'Am', 'F', 'C', 'G', 'C', 'Am', 'F', 'C', 'G', 'C', 'G', 'F', 'C', 'Am', 'G', 'C', 'Am', 'F', 'C', 'G', 'C', 'A', 'G', 'D', 'D', 'Bm', 'A', 'D', 'Bm', 'G', 'D', 'A', 'D', 'Bm', 'G', 'D', 'A', 'D', 'G', 'D', 'A', 'D']"
0,Good Life chords,Good Life – OneRepublic,"Onerepublic
 Good Life
 Written by: Ryan Tedder, Brent Kutzle, Noel Zancanella, Eddie Fisher
 Album: waking up
  
 I don't know if the text is right. I just copied it.
 I don't know if the chords are right. It's the way I play it.
 Have fun with playin'.
  
 Capo depends on how you sing. (I play without)
 You can also play G C Em C
  
  
 [Intro]
  
  
  
 [Verse 1]
  
 Woke up in London yesterday
                                        Found myself in the city near Piccadilly
  
 Don't really know how I got here
 I got some pictures on my phone
                                       New names and numbers that I don't know
                                 Address to places like Abbey Road
                                       Day turns to night, night turns to whatever we want
  
 We're young enough to say
  
  
 [Chorus]
  
 oh, this has gotta be a good life
                      This has gotta be a good life
                          This could really be a good life good life
      say oh this feeling that you cant find
                  This city is on fire tonight 
                          This could really be a good life, good good life
 ohhhhhhhhhhhhh
  
  
 [Verse 2]
  
 To my friends in New York, I say hello
                                 My friends in L.A. they don't know
                                                Where I've been for the past few years or so
  
 Paris to China to Col-or-ado
 Sometimes there's airplanes I can't jump out
                                             Sometimes there's bullshit that don't work now
                                We all got our stories but please tell me-e-e-e
  
 What there is to complain about
  
  
 [Bridge 1]
  
 When you're happy like a fool
                   Let it take you over
                     When everything is out
  
 You gotta take it in
  
  
 [Chorus]
  
 oh, this has gotta be a good life
                      This has gotta be a good life
                           This could really be a good life good life
      say oh got this feeling that you cant find
                       Like this city is on fire tonight
                          This could really be a good life, good good life
 ooohhhhhhhhhhh good good life
 ooh, yeahhhhhhhhhh
  
  
 [Bridge 2]  (actually only drums)
  
           Hopelessly
 I feel like there might be something that I'll miss
           Hopelessly
 I feel like the window closes oh so quick
           Hopelessly
 I'm taking a mental picture of you now
                'Cuz hopelessly
 The hope is we have so much to feel good about
  
  
 [Chorus]
  
 oh, this has gotta be a good life 
                      This has gotta be a good life
                           This could really be a good life good life
      say oh got this feeling that you cant fight
                      Like this city is on fire tonight
                         This could really be a good life, good good life
   ooooh yeaaah....
   good good life, good life
 uuuuuhhhhhhhhhhhhhhhh  ohh
  
  
 [Verse 3]
  
          listen, to my friends in New York, I say hello
                                 My friends in L.A. they don't know
                                            Where I've been for the past few years or so
  
 Paris to China to Col-or-ado
 Sometimes there's airplanes I can't jump out
                                             Sometimes there's bullshit that don't work now
                                We all got our stories but please tell me-e-e-e
  
 What there is to complain about
  
  
 [Outro]
  
 <span class=""_3PpPJ OrSDI"" data-name=""G"" style=""color: rgb(0, 0, 0);"">G</span>  
  
 thx
","['G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'G', 'G', 'G', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G', 'C', 'Em', 'D', 'G']"
0,Tensionado chords,Tensionado – Soapdish,"TENSIONADO by Soapdish
 Isang cute na song ito from soapdish...eto ang chords ng kanta...try nyo...
  
 [Intro]
 (bagsakan 'to)
  
 [Verse 1]
        Tensionado nagulat din noon
         Nung malaman na hindi lang pala ako
             Yung nanghinayang nung nag away tayo nun
         At natuluyan sa iyakan at tampo
  
 [Chorus]
       Sandali lang wag ka munang magsalita
            Di ko hahayaan lahat ito ay mawala
         Ang iniisip ko kung pwede pa ba tayo
  
 [Interlude]
  
 [Verse 2]
         At miserable paulit-ulit lang
            Ang nangyayari paikot-ikot tayong
         Parang bote at nasanay ka na ba dun
         At nalimutan ang aking mga tanong
  
 [Chorus 2]
             At hindi malinaw pwede bang wag kang sumigaw
            Di ko hahayaan lahat ito ay maligaw
         Nagtatanong sayo kung pwede pa ba tayo
  
 [Interlude]
  
 [Chorus 3]
       Sandali lang wag ka munang magsalita
            Di ko hahayaan lahat ito ay mawala
       Sandali lang wag ka munang magsalita
            Di ko hahayaan pati ikaw ay mawala
         Nagtatanong sayo kung pwede pa ba tayo
  
 [Outro]
 (bagsakan 'to)
","['A', 'A', 'C#m7', 'Bm7', 'Dm', 'E', 'A', 'C#m7', 'Bm7', 'Dm', 'E', 'Dmaj7', 'C#m7', 'Dmaj7', 'C#m7', 'Bm7', 'Dm', 'A', 'C#m', 'Bm', 'Dm', 'E', 'A', 'C#m7', 'Bm7', 'Dm', 'E', 'A', 'C#m7', 'Bm7', 'Dm', 'E', 'Dmaj7', 'C#m', 'Dmaj7', 'C#m', 'Bm', 'Dm', 'A', 'C#m7', 'Bm7', 'Dm', 'E', 'Dmaj7', 'C#m', 'Dmaj7', 'C#m', 'Dmaj7', 'C#m', 'Dmaj7', 'C#m', 'Bm', 'Dm', 'E', 'A']"
0,Hindi Mo Ba Alam chords,Hindi Mo Ba Alam – Siakol,"-------------------------------------------------------------------------------
                              SONG NAME - Hindi Mo Ba Alam?
 -------------------------------------------------------------------------------
 Tabbed by:George Uson
 Email:george_uson@yahoo.com
  
 Tuning:standard
  
 [Intro]
  
 G,C 3x, D
  
  
 [Verse]
  
 Hindi mo ba alam na ako'y nasasaktan
                          Sa tuwing ikaw ay aalis at hindi nag paalam
 Nais kong malaman mo na ako'y nag tatampo
 Pag nalimutan mo ang pasalubong ko
  
 Hindi mo ba alam na ako'y nasasaktan
                          Pag nakikita kitang may ibang ka kwentuhan
     Nais kong malaman mo na ako'y nandirito
 Pwede ba ako kahit maki usyoso
  
  
 [Chorus]
  
            Ngunit pag sapit ng gabi heto ka sa 'king tabi
          Sa pag ibig mo 'di ako nag sisisi
            At pag gising sa umaga maamo mong 
                       mukha ang nakikita
            Na sa akin ay lubos na nagpa-paligaya.
  
  
 [Instrumental]
  
 G, C 3x, D
  
  
 [Verse]
  
                Hindi mo ba alam na ako'y nasasaktan            
                          Sa tuwing ika'y na lulungkot at mata ay luhaan    
 Nais kong malaman mo yan ay pupunasan ko    
 Sa katapatan ng pagmamahal ko sa iyo.
  
 [Chorus]
  
            Ngunit pag sapit ng gabi heto ka sa 'king tabi
          Sa pag ibig mo 'di ako nag sisisi
            At pag gising sa umaga maamo mong 
                       mukha ang nakikita
            Na sa akin ay lubos na nagpa-paligaya.
  
  
 [Solo]
  
 e|---------------------8-7--7--10-8-7--5--7-8--------------------------------|
 B|-----------7--5s7--7---------------------------------7-10-11---------------|
 G|-----4-5-7---------------------------------------7-9---------7-9-----------|
 D|-5-7----------------------------------------7-10---------------------------|
 A|---------------------------------------------------------------------------|
 E|---------------------------------------------------------------------------|
  
 e|-7h9h7------7--7h9h7------7------------------------------------------------|
 B|-------9-7--7--------9-7--7--------5-7-8-8s10--8-7-8-----------------------|
 G|-----------------------------5-6-8--------------------10-8-7-5-------------|
 D|---------------------------------------------------------------8-7-5-------|
 A|---------------------------------------------------------------------8-7-5-|
 E|---------------------------------------------------------------------------|
  
 e|---------------------------------------------------------------------------|
 B|-3-2-----------------------------------------------------------------------|
 G|---------------------------------------------------------------------------|
 D|---------------------------------------------------------------------------|
 A|---------------------------------------------------------------------------|
 E|---------------------------------------------------------------------------|
  
  
 [Chorus]
  
            Ngunit pag sapit ng gabi heto ka sa 'king tabi
          Sa pag ibig mo 'di ako nag sisisi
            At pag gising sa umaga maamo mong 
                       mukha ang nakikita
            Na sa akin ay lubos na nagpa-paligaya.
  
 Hindi mo ba alam?
  
  
  
 ************************************
  
 | h  Hammer-on
 | s  Slide
  
 ************************************
","['G', 'C', 'G', 'C', 'G', 'C', 'D', 'Em', 'Bm', 'Em', 'Bm', 'C', 'Am', 'D', 'G', 'C', 'G', 'C', 'G', 'C', 'D', 'Em', 'Bm', 'Em', 'Bm', 'C', 'Am', 'D', 'C', 'D', 'Bm', 'Em', 'Am', 'D', 'G', 'G7', 'C', 'D', 'Bm', 'Em', 'Am', 'D', 'G', 'G', 'C', 'G', 'C', 'G', 'C', 'D', 'Em', 'Bm', 'Em', 'Bm', 'C', 'Am', 'D', 'C', 'D', 'Bm', 'Em', 'Am', 'D', 'G', 'G7', 'C', 'D', 'Bm', 'Em', 'Am', 'D', 'G', 'C', 'D', 'Bm', 'Em', 'Am', 'D', 'G', 'G7', 'C', 'D', 'Bm', 'Em', 'Am', 'D', 'G']"
0,The Anthem chords,The Anthem – Planetshakers,"The Anthem
 Planetshakers - Joth Hunt
 Limitless Album - 2013
  
 80 bpm in 4/4 time. Key of Db/Bbm. Key change to Eb/Cm
 Capo 1 (playing in Key of C/Am)
  
  
 [Intro]
  
 [Verse]
             By His stripes we are healed
          By His nail-pierced hands we're free
           By His blood we're washed clean
          Now we have the victory
  
 [Pre-Chorus]
      The power of sin is broken, Jesus overcame it all
 He has won our freedom, Jesus has won it all
  
 [Chorus]
  Hallelu-jah, You have won the victory
  Hallelu-jah, You have won it all for me
                   Death could not hold You down
               You are the risen King
             Seated in majesty
               You are the risen King
  
 [Verse]
             By His stripes we are healed
          By His nail-pierced hands we're free
           By His blood we're washed clean
          Now we have the victory
  
 [Pre-Chorus]
      The power of sin is broken, Jesus overcame it all
 He has won our freedom, Jesus has won it all
  
 [Chorus]
  Hallelu-jah, You have won the victory
  Hallelu-jah, You have won it all for me
                   Death could not hold You down
               You are the risen King
             Seated in majesty
               You are the risen King
  
 [Instrumental]
  
 [Bridge] (x4)
              Our God has risen, He is alive
             He won the victory, He reigns on high
  
 [Chorus]
  Hallelu-jah, You have won the victory
  Hallelu-jah, You have won it all for me
                   Death could not hold You down
               You are the risen King
             Seated in majesty
               You are the risen King
  
 [Chorus]
  Hallelu-jah, You have won the victory
  Hallelu-jah, You have won it all for me
                   Death could not hold You down
               You are the risen King
             Seated in majesty
               You are the risen King
  
 [Outro]
","['F', 'Am', 'G', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'Dm7', 'C/E', 'G', 'Dm7', 'C/E', 'G', 'Am', 'G/B', 'C', 'Dm', 'Am', 'G', 'Am', 'G/B', 'C', 'Dm', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'Dm7', 'C/E', 'G', 'Dm7', 'C/E', 'G', 'Am', 'G/B', 'C', 'Dm', 'Am', 'G', 'Am', 'G/B', 'C', 'Dm', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'G', 'Am', 'G/B', 'F', 'G', 'Am', 'G/B', 'Am', 'G/B', 'C', 'Dm', 'Am', 'G', 'Am', 'G/B', 'C', 'Dm', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'Am', 'G/B', 'C', 'Dm', 'Am', 'G', 'Am', 'G/B', 'C', 'Dm', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'G', 'Am', 'G/B']"
0,Layla Acoustic Live chords,Layla – Eric Clapton,"[Intro]
  
                 ||:                        
  
      [Verse]
  
                                  What will you do when you get lonely
                                  With nobody waiting by your side
                                  You've been running and hiding much too long,
                                  You know it's just your foolish pride.
  
  
      [Chorus]
  
                                  Layla,  you got me on my knees.
                                  Layla,  I'm begging darling please.
                                  Layla,    darling won't you ease my worried mind.
  
  
      [Verse]
                                  Tried to give you consolation,
                                  Your old man won't let you down
                                  Like a fool, I fell in love with you,
                                  Turned the whole world upside down
  
  
      [Chorus] x2
  
                                  Let's make the best of the situation
                                  Before I fin'lly go insane.
                                  Please don't say we'll never find a way
                                  And tell me all my loves in vain
","['Am', 'F', 'G', 'Am', 'Am', 'F', 'G', 'Abm', 'Abm', 'Ebm', 'Abm', 'G', 'A', 'B', 'C#m', 'F#', 'B', 'E', 'C#m', 'F#', 'B', 'E', 'Am', 'F', 'G', 'Am', 'Am', 'F', 'G', 'Am', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Abm', 'Ebm', 'Abm', 'G', 'A', 'B', 'C#m', 'F#', 'B', 'E', 'C#m', 'F#', 'B', 'Abm', 'Ebm', 'Abm', 'G', 'A', 'B', 'C#m', 'F#', 'B', 'E', 'C#m', 'F#', 'B']"
0,Boys Will Be Bugs chords,Boys Will Be Bugs – cavetown,"Play bottom two strings of each chord then strum downwards.
  
 Tune down not quite a 1/2 step to match the recording.
  
 [Intro]
  
 [Verse 1]
   I'm a dumb teen boy
        I eat sticks and rocks and mud
          I don't care about the government
        And I really need a hug
         I feel stupid (stupid)
 Ugly (ugly)
     Pretend it doesn't bother me
      I'm not very strong but
       I'll fuck you up if you're mean to bugs
  
 [Interlude]
 (    
 [Verse 2]
   It's getting cold down here underneath the weather
            I skipped class to sit with you
           I really like your spotty sweater
     If ladybugs are girls
         How do you make kids together?
            What's it like in a female world
        I bet it's just so much better
  
 [Pre-Chorus]
   I just turned fourteen
        And I think this year I'm gonna be mean
  
 [Chorus]
        Don't mess with me, I'm a big boy now and I'm very scary
   I punch my walls, stay out at night, and I do karate
   Don't message me cause I won't reply, I wanna make you cry
  Ain't that how it's s'posed to be? Though it isn't me
       Boys will be bugs right?
  
 [Interlude]
            Boys will be bugs right?
  
 [Verse 3]
   I'm a dumb teen boy
        All I wanna do is quit
         My mum told me that she's worried
        And I couldn't give a shit
         I have friends who understand me
        Their names are spider, beetle, bee
       They don't say much but
 They have always listened to me
  
 [Interlude]
  
 [Verse 4]
      The other boys at school
             Think it's cool to hate your parents
              But they're lying all the time
             The bugs advised that I should let 'em
      And if you wanna cry
            Make sure that they never see it
     Or even better yet
           Block it out and never feel it
  
 [Pre-Chorus]
   I just turned fourteen
        And I think I know everything
  
 [Chorus]
        Don't mess with me, I'm a big boy now and I'm very scary
   I punch my walls, stay out at night, and I do karate
   Don't message me cause I won't reply, I wanna make you cry
  Ain't that how it's s'posed to be? Though it isn't me
       Boys will be bugs right?
  
 [Interlude]
            Boys will be bugs right?
 <span class=""_3PpPJ OrSDI"" data-name=""D"" style=""color: rgb(0, 0, 0);"">D</span>  
 [Bridge]
   Just turned fourteen
        And I think this year I'm gonna be mean
                              (Just turned fourteen and I think I know everything)
  
 Just turned fourteen
        And I think this year I'm gonna be mean
                              (Just turned fourteen and I think the world revolves around me)
  
 [Interlude]
  
 [Chorus]
   Don't mess with me, I'm a big boy now and I'm very scary
   I punch my walls, stay out at night, and I do karate
   Don't message me cause I won't reply, I wanna make you cry
  Ain't that how it's s'posed to be? Though it isn't me
       Boys will be bugs right?
  
 [Outro]
 (repeat last chorus)
","['D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'E7', 'G7', 'D', 'F#', 'G', 'A', 'D', 'F#', 'G', 'A', 'D', 'F#', 'G', 'A', 'D', 'F#', 'G', 'A', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'E7', 'G7', 'D', 'F#', 'G', 'A', 'D', 'F#', 'G', 'A', 'D', 'F#', 'G', 'A', 'D', 'F#', 'G', 'A', 'D', 'A', 'F#', 'G', 'D', 'A', 'F#', 'G', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'A', 'E', 'G#', 'A', 'B', 'E', 'G#', 'A', 'B', 'E', 'G#', 'A', 'B', 'E', 'G#', 'A', 'B', 'E', 'G#', 'A', 'B', 'E', 'G#', 'A', 'B']"
0,Gimme Shelter chords,Gimme Shelter – The Rolling Stones,"[Intro]
  
  
  
 [Verse]
  
 Ooh, a storm is threatening my very life today
 If I don't get some shelter, oh yeah I'm gonna fade away
  
  
 [Chorus]
  
 War, children, it's just a shot away, it's just a shot away
 War, children, it's just a shot away, it's just a shot away
  
  
 [Verse]
  
 Ooh, see the fire is sweepin, our very streets today
 Burns like a red coal carpet, mad bull lost its way
  
  
 [Chorus]
  
 War, children, it's just a shot away, it's just a shot away
 War, children, it's just a shot away, it's just a shot away
 Rape, murder, it's just a shot away, it's just a shot away
 Rape, murder, it's just a shot away, it's just a shot away
 Rape, murder, it's just a shot away, it's just a shot away, yeah
  
  
 [Verse]
  
 Mmm, the flood is threatening, my very life today
 Gimme, gimme shelter, or I'm gonna fade away
  
  
 [Chorus]
  
 War, children, it's just a shot away, it's just a shot away
 It's just a shot away, it's just a thought away, it's just a shot away
 I said, love, sister, it's just a kiss away, it's just a kiss away
 It's just a kiss away, it's just a kiss away, kiss away, kiss away, yeah
","['C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'C#', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'C#', 'C#', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'C#', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B', 'C#', 'B', 'A', 'E', 'A', 'E', 'A', 'E', 'A', 'E', 'B']"
